doc_id,FUNC1_el,FUNC1_de,FUNC1_que,FUNC1_y,FUNC1_a,FUNC1_en,FUNC1_ser,FUNC1_uno,FUNC1_se,FUNC1_su,FUNC1_no,FUNC1_haber,FUNC1_por,FUNC1_con,FUNC1_lo,FUNC1_para,FUNC1_este,FUNC1_como,FUNC1_más,FUNC1_estar,FUNC1_me,FUNC1_le,FUNC1_todo,FUNC1_ese,FUNC1_o,FUNC1_pero,FUNC1_tener,FUNC1_mi,FUNC1_si,FUNC1_sin,FUNC1_otro,FUNC1_ya,FUNC1_cuando,FUNC1_porque,FUNC1_nos,FUNC1_entre,FUNC1_hasta,FUNC1_nuestro,FUNC1_ni,FUNC1_qué,FUNC1_sobre,FUNC1_desde,FUNC1_también,FUNC1_mucho,FUNC1_quien,FUNC1_él,FUNC1_así,FUNC1_muy,FUNC1_ante,FUNC1_yo,FUNC1_sí,FUNC1_nada,FUNC1_alguno,FUNC1_poco,FUNC1_tanto,FUNC1_contra,FUNC1_ellos,FUNC1_te,FUNC1_algo,FUNC1_antes,FUNC1_mí,FUNC1_nosotros,FUNC1_donde,FUNC1_durante,FUNC1_cual,FUNC1_estado,FUNC1_tu,FUNC1_ir,FUNC1_suyo,FUNC1_estados,FUNC1_1,FUNC1_tú,FUNC1_mío,FUNC1_sus,FUNC1_era,FUNC1_ti,FUNC1_es,FUNC1_la,FUNC1_eso,FUNC1_estoy,FUNC1_las,FUNC1_vuestro,FUNC1_ha,FUNC1_hay,FUNC1_tiene,FUNC1_los,FUNC1_miar,FUNC1_fuera,FUNC1_os,FUNC1_esto,FUNC1_fue
68807,26.5943012212,14.3826322931,7.05563093623,4.07055630936,3.66350067843,4.61329715061,3.3921302578,3.12075983718,4.07055630936,2.44233378562,3.12075983718,1.35685210312,1.62822252374,1.76390773406,1.35685210312,1.89959294437,1.22116689281,1.62822252374,1.22116689281,1.22116689281,0,0.67842605156,0.542740841248,0.67842605156,1.22116689281,0.407055630936,0.67842605156,0,0.542740841248,0.135685210312,0.271370420624,0.542740841248,0.135685210312,0.407055630936,0,0.135685210312,0.135685210312,0,0.407055630936,0.407055630936,0,0.271370420624,0,0.135685210312,0,0.271370420624,0.271370420624,0.271370420624,0.542740841248,0,0,0,0,0,0.407055630936,0.135685210312,0,0,0,0,0,0,0,0.135685210312,0.135685210312,0,0,0,0,0.135685210312,0,0,0,0,0.135685210312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68809,25.9005145798,12.0068610635,8.91938250429,4.63121783877,5.48885077187,6.5180102916,4.80274442539,1.88679245283,3.08747855918,2.57289879931,1.54373927959,2.05831903945,1.20068610635,1.54373927959,0.514579759863,2.57289879931,0.857632933105,0.686106346484,1.54373927959,0.514579759863,0,0.686106346484,0.857632933105,0.686106346484,0.343053173242,1.37221269297,0.686106346484,0,0.686106346484,0.343053173242,0.343053173242,0.343053173242,0.514579759863,0.171526586621,0,0,0,0.171526586621,1.02915951973,0.171526586621,0.171526586621,0.514579759863,0.343053173242,0,0.171526586621,0,0.343053173242,0.171526586621,0,0,0,0,0,0.343053173242,0,0,0.171526586621,0,0,0,0,0,0,0,0.171526586621,0,0,0,0,0.343053173242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68811,26.6953713671,14.1011840689,8.07319698601,4.95156081808,4.19806243272,4.41334768568,6.02798708288,4.73627556512,2.26049515608,1.72228202368,1.82992465016,0.753498385361,0.861141011841,2.04520990312,0.645855758881,1.0764262648,0.43057050592,0.753498385361,0.753498385361,0.968783638321,0,0.43057050592,0.5382131324,1.50699677072,0.968783638321,0,0.32292787944,0,0.21528525296,0.32292787944,0.32292787944,0.968783638321,0,0.21528525296,1.72228202368,0.43057050592,0.10764262648,1.29171151776,0,0,0.10764262648,0.10764262648,0.10764262648,0.10764262648,0,0.32292787944,0,0,0.10764262648,0,0,0,0,0.10764262648,0.32292787944,0.32292787944,0.21528525296,0,0.10764262648,0.32292787944,0,0.43057050592,0.32292787944,0,0,0.21528525296,0,0,0,0.10764262648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68813,21.4076246334,12.0234604106,7.91788856305,4.39882697947,5.8651026393,4.10557184751,4.10557184751,4.39882697947,4.9853372434,3.22580645161,4.10557184751,1.17302052786,2.34604105572,0.293255131965,0.879765395894,1.75953079179,0.879765395894,2.34604105572,0,1.17302052786,0,1.17302052786,0.58651026393,0.58651026393,0.293255131965,0.293255131965,0.879765395894,0,1.17302052786,0.879765395894,0.879765395894,0.293255131965,0,0.293255131965,0,0.879765395894,0.58651026393,0,0.293255131965,0.293255131965,0.58651026393,0.293255131965,0,0.293255131965,0,0.293255131965,0.293255131965,0,0,0,0.293255131965,0.293255131965,0,0,0,0.293255131965,0,0,0,0,0,0,0,0,0,0.58651026393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68815,20.6489675516,11.7994100295,7.37463126844,5.01474926254,5.01474926254,3.24483775811,2.65486725664,2.3598820059,4.7197640118,2.65486725664,3.53982300885,3.83480825959,1.47492625369,3.83480825959,0.884955752212,0.884955752212,2.94985250737,1.17994100295,0.294985250737,0.589970501475,3.24483775811,0.294985250737,0.589970501475,0.294985250737,1.17994100295,0.884955752212,0,0.294985250737,1.17994100295,1.17994100295,0.589970501475,0,0.589970501475,0.294985250737,0,0.884955752212,0.884955752212,0,0.294985250737,0.294985250737,0,0,0,0,0,0,0,0.294985250737,0,0,0.589970501475,0.294985250737,0,0,0,0,0,0.294985250737,0,0.294985250737,0.294985250737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68817,28.9085545723,15.6342182891,8.25958702065,2.94985250737,4.7197640118,4.42477876106,4.12979351032,2.65486725664,1.17994100295,3.24483775811,2.94985250737,3.83480825959,1.17994100295,0.589970501475,0.294985250737,0.884955752212,2.06489675516,0.884955752212,2.65486725664,1.47492625369,0.294985250737,0.294985250737,0.294985250737,0,0.294985250737,1.47492625369,0,0,0.884955752212,0.884955752212,0.294985250737,0,0.589970501475,0,0,0,0.294985250737,0.294985250737,0.294985250737,0,0,0,0,0,0,0,0,0,0,0.294985250737,0.294985250737,0,0,0,0.294985250737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68819,19.8879551821,11.2044817927,9.80392156863,4.20168067227,3.64145658263,1.96078431373,3.64145658263,3.64145658263,1.68067226891,4.20168067227,2.80112044818,4.20168067227,1.40056022409,1.40056022409,3.64145658263,1.40056022409,0.840336134454,1.68067226891,3.92156862745,0.560224089636,0.560224089636,0.560224089636,1.12044817927,1.12044817927,0.280112044818,1.96078431373,0.280112044818,0,0.840336134454,0.840336134454,0.280112044818,0.560224089636,0,0.280112044818,0,0.840336134454,0,0,1.40056022409,0,0,0.560224089636,0,0.280112044818,0,0,0,0.280112044818,0,0,0,0.560224089636,0.280112044818,0,0.560224089636,0,0,0,0.560224089636,0.280112044818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68821,22.6890756303,12.6050420168,9.80392156863,4.7619047619,6.44257703081,3.64145658263,3.64145658263,3.92156862745,3.081232493,1.12044817927,2.52100840336,3.081232493,0.840336134454,1.68067226891,1.12044817927,1.12044817927,2.80112044818,0.280112044818,1.40056022409,0,0.280112044818,1.40056022409,1.12044817927,0.840336134454,0,0,0.560224089636,0,0,0.840336134454,0.560224089636,0.560224089636,0.560224089636,0,1.40056022409,1.40056022409,0.840336134454,0.840336134454,0,0.280112044818,0,0.560224089636,0,0.280112044818,0,0,0,0,0,0,0.560224089636,0.280112044818,0,0,0,0,0,0,0.280112044818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68823,24.2857142857,11.4285714286,7.14285714286,5.71428571429,2.85714285714,5.71428571429,2.14285714286,2.14285714286,1.42857142857,2.85714285714,2.14285714286,1.42857142857,1.42857142857,1.42857142857,0.714285714286,1.42857142857,0.714285714286,3.57142857143,1.42857142857,1.42857142857,2.85714285714,0.714285714286,0,0.714285714286,1.42857142857,0.714285714286,0.714285714286,2.14285714286,1.42857142857,0.714285714286,0.714285714286,0.714285714286,0,0,1.42857142857,0,0,0,0,0,0,0.714285714286,0.714285714286,0,0.714285714286,0,0.714285714286,0,0,0,0,0,0.714285714286,0.714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68825,16.8128654971,9.94152046784,8.33333333333,6.43274853801,5.70175438596,3.80116959064,3.0701754386,4.09356725146,3.94736842105,3.50877192982,2.92397660819,3.21637426901,2.04678362573,1.75438596491,0.877192982456,0.292397660819,2.19298245614,1.46198830409,0.438596491228,1.02339181287,1.75438596491,1.02339181287,0.730994152047,1.16959064327,0.292397660819,1.02339181287,0.292397660819,0.877192982456,0.292397660819,0.292397660819,1.16959064327,0.438596491228,0.438596491228,0,0.438596491228,0,0.146198830409,0.730994152047,0.292397660819,0.877192982456,0.584795321637,0.146198830409,0.146198830409,0,0,0.584795321637,0.292397660819,0.438596491228,0.292397660819,0.438596491228,0.438596491228,0.292397660819,0,0.146198830409,0,0,0,0.292397660819,0.438596491228,0.146198830409,0.438596491228,0,0,0,0,0,0.292397660819,0,0,0,0,0,0,0,0,0,0,0,0.146198830409,0,0,0.146198830409,0.146198830409,0,0,0,0,0,0,0,0
68827,17.6128093159,9.17030567686,11.0625909753,2.91120815138,4.22125181951,3.49344978166,4.51237263464,4.22125181951,3.20232896652,3.63901018923,3.7845705968,2.32896652111,1.16448326055,1.45560407569,2.32896652111,1.01892285298,1.01892285298,2.18340611354,1.74672489083,1.01892285298,1.45560407569,1.31004366812,0.436681222707,0.873362445415,1.31004366812,0.873362445415,1.01892285298,0,0.436681222707,0.873362445415,0.436681222707,0.727802037846,0.145560407569,0,0.727802037846,0.436681222707,0.291120815138,0.582241630277,0.291120815138,0.727802037846,0,0,0,0.582241630277,0.145560407569,0.436681222707,0.291120815138,0.436681222707,0.291120815138,0.291120815138,0.291120815138,0.145560407569,0,0,0.291120815138,0,0.291120815138,0.145560407569,0,0.145560407569,0,0.291120815138,0,0.145560407569,0,0,0,0.145560407569,0,0,0,0,0,0,0,0,0,0,0,0.145560407569,0.145560407569,0,0,0.145560407569,0.145560407569,0,0,0,0,0,0
68829,18.7993680885,12.7962085308,9.95260663507,4.2654028436,4.10742496051,4.10742496051,3.00157977883,4.10742496051,2.68562401264,3.00157977883,2.52764612954,2.21169036335,2.05371248025,1.73775671406,1.57977883096,1.42180094787,2.21169036335,1.42180094787,2.52764612954,0.631911532385,0.789889415482,0.157977883096,0.315955766193,0.157977883096,1.26382306477,0.315955766193,0.789889415482,0.789889415482,0.473933649289,1.10584518167,0.315955766193,0.789889415482,0.473933649289,0.157977883096,1.57977883096,0.473933649289,0,1.10584518167,0.315955766193,0.631911532385,0.631911532385,0,0.157977883096,0.157977883096,0.157977883096,0.157977883096,0.157977883096,0,0.157977883096,0,0,0.157977883096,0,0,0.157977883096,0,0.157977883096,0.157977883096,0,0,0.157977883096,0.157977883096,0.157977883096,0,0,0,0,0,0,0,0,0,0,0,0.157977883096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68831,19.097538742,13.4913400182,8.20419325433,5.2871467639,6.28988149499,4.64904284412,4.96809480401,4.14767547858,2.23336371923,2.87146763902,3.00820419325,1.86873290793,1.64083865087,1.27620783956,1.36736554239,1.82315405652,0.77484047402,0.77484047402,0.683682771194,0.820419325433,0.865998176846,0.77484047402,0.455788514129,0.592525068368,0.364630811304,0.820419325433,0.957155879672,1.13947128532,0.865998176846,0.182315405652,0.273473108478,0.364630811304,0.182315405652,0.683682771194,0.227894257065,0.0911577028259,0.410209662716,0.136736554239,0.273473108478,0.410209662716,0.182315405652,0.273473108478,0.0455788514129,0.227894257065,0.592525068368,0.410209662716,0.182315405652,0.364630811304,0.0455788514129,0.455788514129,0.182315405652,0.0911577028259,0.227894257065,0,0.0455788514129,0.455788514129,0.273473108478,0.0455788514129,0.0455788514129,0,0.136736554239,0,0.0455788514129,0,0.0911577028259,0.0455788514129,0,0.0455788514129,0.0455788514129,0,0,0,0,0,0,0,0.0911577028259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68833,22.4299065421,12.1495327103,6.54205607477,4.98442367601,3.73831775701,5.91900311526,6.54205607477,2.18068535826,3.42679127726,3.11526479751,2.49221183801,0.934579439252,1.8691588785,2.18068535826,1.246105919,3.11526479751,0.934579439252,1.246105919,0.934579439252,0.311526479751,0,0,1.55763239875,0.623052959502,0.311526479751,0.311526479751,0.623052959502,0,0.934579439252,0.623052959502,0,0.311526479751,0,1.246105919,0.311526479751,0.311526479751,0.623052959502,0.311526479751,0,0.311526479751,0.311526479751,0,0,0.311526479751,0.934579439252,0.311526479751,0.311526479751,0,1.8691588785,0,0.311526479751,0,0,0,0,0,0.311526479751,0,0,0,0,0,0,0,0.311526479751,0,0,0,0,0,0,0,0,0.311526479751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
